Sekvenca,PozicijeRazlika
hCoV-19/Hungary/534_15/2020|EPI_ISL_1039992|2020-04-09,242,3038,14409,14787,23404,28882,28883,28884,30066,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/533_15/2020|EPI_ISL_1039993|2020-04-09,242,14409,14787,23404,24905,28882,28883,28884,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/533_25/2020|EPI_ISL_1039994|2020-04-09,242,3038,14409,23404,26531,29365,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/534_21/2020|EPI_ISL_1039995|2020-04-09,3038,14409,14787,23404,28882,28883,28884,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/534_24/2020|EPI_ISL_1039996|2020-04-09,242,3038,14409,14787,23404,28882,28883,28884,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/534_30/2020|EPI_ISL_1039997|2020-04-09,242,3038,14409,14787,23404,28882,28883,28884
hCoV-19/Hungary/79_11/2020|EPI_ISL_1039998|2020-03-12,242,3009,3038,14409,23404,28357,28882,28883,28884,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5168_8/2020|EPI_ISL_1040119|2020-10-28,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,242,3038,4544,5630,8780,9527,11084,11498,13994,14409,15767,16890,17020,18878,19526,22993,23404,23427,25564,25711,26029,26736,26877,27740,28084,28976,29400,29428,29475,30052,30053,30054,30055,30056,30057,30058,30059,30060,30061,30062,30063,30064,30065,30066,30067,30068,30069,30070,30071,30072,30073,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5223_3/2020|EPI_ISL_1040120|2020-10-29,1,2,3,4,5,6,242,3038,4544,5630,9527,11498,13434,13994,14409,15767,16890,17020,18878,22993,23404,25564,25711,26736,26877,27410,27871,28976,29400,29416,29428,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5232_21/2020|EPI_ISL_1040121|2020-10-29,95,242,3038,4544,5630,9527,11498,13621,13994,14409,14773,15767,16890,17020,18878,22993,23404,25564,25711,26736,26877,28976,29400,29428,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5177_19/2020|EPI_ISL_1040122|2020-10-29,242,3038,3168,4544,5222,5630,7224,7865,9527,11498,13994,14409,15767,16890,17020,18034,18878,22993,23404,24758,25178,25564,25711,26736,26877,27410,28976,29400,29428,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5241_20/2020|EPI_ISL_1040123|2020-10-28,242,3038,4544,5630,9527,11498,13427,13994,14409,15767,16890,17020,18878,22993,23404,25564,25711,26736,26877,27410,28976,29400,29416,29428,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5241_25/2020|EPI_ISL_1040124|2020-10-28,65,242,3038,4544,5630,9527,13994,14409,15767,16890,17020,18878,22993,23404,25210,25564,25711,26736,26877,29400,29428,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5244_17/2020|EPI_ISL_1040125|2020-10-29,242,1556,3038,4544,5630,9527,11498,13768,13994,14409,15767,16890,17020,18878,22993,23404,25564,25711,26736,26877,27280,27410,28976,29400,29403,29428,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/4977_1/2020|EPI_ISL_1040126|2020-10-25,242,3038,4544,4548,5630,9527,11498,13994,14409,15767,16890,17020,17796,18878,22993,23404,25564,25711,26736,26877,27410,28976,29400,29428,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5242_8/2020|EPI_ISL_1040127|2020-10-30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,242,3038,4544,5630,6652,9527,11498,13994,14409,15767,16890,17020,18878,22993,23404,25564,25711,26736,26877,28976,29428,30059,30060,30061,30062,30063,30064,30065,30066,30067,30068,30069,30070,30071,30072,30073,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/4944_16/2020|EPI_ISL_1040128|2020-10-25,242,3038,3995,4544,5201,5630,9527,11498,13994,14409,14599,15767,16890,17020,18878,21847,22993,23404,25564,25711,26300,26736,26877,27410,28976,29400,29428,30017,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5222_4/2020|EPI_ISL_1040129|2020-10-29,205,242,1171,3038,4003,4445,8153,10098,13537,14029,14409,15238,20452,20485,23404,23732,25001,25568,28850,28882,28883,28884,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/4964_18/2020|EPI_ISL_1040130|2020-10-26,242,3038,4544,5630,9527,11084,11498,13994,14409,15767,16890,17020,18878,19186,22993,23249,23404,25564,25711,26736,26877,28976,29400,29428,29475,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5216_26/2020|EPI_ISL_1040131|2020-10-29,242,3038,4256,4544,5630,9527,11498,13994,14409,15767,16890,17020,18878,22993,23404,25564,25711,26736,26877,28976,29080,29400,29428,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/4940_30/2020|EPI_ISL_1040132|2020-10-26,242,3038,4544,5630,8753,9527,11498,13994,14409,15767,16890,17020,18430,18878,22993,23404,23998,25317,25564,25711,26736,26877,28976,29400,29428,29629,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/4965_13/2020|EPI_ISL_1040133|2020-10-26,242,1266,3038,4544,5630,9527,11498,13994,14409,15767,16890,17020,18696,18878,22993,23404,25410,25564,25711,25768,26580,26736,26877,27410,28976,29400,29428,30073,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5190_26/2020|EPI_ISL_1040134|2020-10-30,242,1266,3038,4544,5630,9527,10058,11498,13994,14409,15767,16890,17020,18696,18878,22993,23404,25564,25711,25768,26736,26877,27410,28827,28976,29400,29428,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5199_24/2020|EPI_ISL_1040135|2020-10-30,242,3038,3339,6355,9929,14409,18889,19010,23404,24320,25943,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/4987_27/2020|EPI_ISL_1040136|2020-10-26,242,3038,4544,5630,9527,11498,13994,14409,15767,16890,17020,18878,22993,23404,25564,25711,26736,26877,27410,27463,28976,29400,29428,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5181_11/2020|EPI_ISL_1040137|2020-10-29,242,3038,4544,5630,9527,9980,11084,11498,13994,14409,15767,16890,17020,18878,22993,23404,25564,25711,26736,26877,27410,28976,29400,29428,29444,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5181_12/2020|EPI_ISL_1040138|2020-10-29,242,1052,3038,4544,5630,6902,9247,9527,11498,13994,14409,15767,16890,17020,18878,22228,22993,23404,25564,25711,25907,25908,26422,26736,26877,27410,28976,29400,29428,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5210_18/2020|EPI_ISL_1040139|2020-10-29,242,3038,4544,5630,9527,11498,13994,14409,15767,16890,17020,17939,18878,22469,22993,23404,25564,25711,26736,26877,28976,29400,29428,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5217_9/2020|EPI_ISL_1040140|2020-10-29,211,242,1821,3038,4544,5630,9527,10508,11084,11498,11602,13994,14409,15767,16890,17020,18878,22993,23249,23404,25564,25711,26736,26877,28976,29400,29428,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5225_29/2020|EPI_ISL_1040141|2020-10-29,242,3038,4544,5630,6544,9527,11498,13994,14409,15767,16890,17020,18878,22451,22993,23404,25219,25564,25711,26736,26877,27410,28976,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/5228_17/2020|EPI_ISL_1040142|2020-10-29,242,3038,4544,5630,6544,9527,11498,13994,14409,15767,16890,17020,18878,22451,22993,23404,25219,25564,25711,26736,26877,27410,28976,29400,29428,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/4987_24/2020|EPI_ISL_1040143|2020-10-26,242,3038,4544,5630,9527,11498,13994,14409,15767,16890,17020,18878,22993,23404,25564,25711,26736,26877,27410,27463,28976,29400,29428,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/HM-0111-1/2021|EPI_ISL_1041195|2021-01-11,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,242,3038,4544,5630,6639,9527,11498,11748,13994,14409,15767,16890,17020,17687,18878,22993,23404,25564,25711,26736,26877,28976,29400,29428,30044,30045,30046,30047,30048,30049,30050,30051,30052,30053,30054,30055,30056,30057,30058,30059,30060,30061,30062,30063,30064,30065,30066,30067,30068,30069,30070,30071,30072,30073,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/HM-0111-89/2021|EPI_ISL_1041196|2021-01-11,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,242,3038,4544,5630,9527,11498,13994,14409,15767,15775,16890,17020,18878,22993,23404,25564,25711,26736,26877,27410,28976,29400,29428,30044,30045,30046,30047,30048,30049,30050,30051,30052,30053,30054,30055,30056,30057,30058,30059,30060,30061,30062,30063,30064,30065,30066,30067,30068,30069,30070,30071,30072,30073,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
hCoV-19/Hungary/HM-0111-90/2021|EPI_ISL_1041197|2021-01-11,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,242,3038,4544,5180,5630,9527,11498,12512,13994,14409,15767,16890,17020,17920,18878,22993,23404,23912,25564,25711,26059,26736,26877,28976,29400,29428,30044,30045,30046,30047,30048,30049,30050,30051,30052,30053,30054,30055,30056,30057,30058,30059,30060,30061,30062,30063,30064,30065,30066,30067,30068,30069,30070,30071,30072,30073,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110
