Sekvenca,PozicijeRazlika
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-1/2021|EPI_ISL_11402262|2021-09-02,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,51,217,248,533,2525,3044,4188,5444,6409,7131,7775,8993,9060,10036,11208,11339,14415,15458,16473,19227,19531,20496,21625,21708,21994,22036,22037,22038,22039,22040,22041,22330,22933,23011,23419,23620,24426,25485,25568,26786,27680,27794,27916,28128,28290,28291,28292,28293,28294,28295,28319,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-3/2021|EPI_ISL_11402263|2021-09-02,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,533,2525,3044,4188,5444,6409,7131,7775,8993,9060,10036,11208,11339,14415,15458,15932,16473,19227,19531,21625,21994,22036,22037,22038,22039,22040,22041,22330,22933,23011,23419,23620,24426,24963,25485,26786,27680,27794,27916,28128,28290,28291,28292,28293,28294,28295,28319,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-4/2021|EPI_ISL_11402264|2021-09-02,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,533,879,2525,3044,4188,5444,6409,7131,7775,8993,9060,10036,11208,11339,14415,15458,15601,16473,19227,19531,21625,21994,22036,22037,22038,22039,22040,22041,22330,22933,23011,23419,23620,24426,25485,26786,27680,27794,27916,28128,28290,28291,28292,28293,28294,28295,28319,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-7/2021|EPI_ISL_11402266|2021-09-03,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,533,1198,2525,3044,4188,5444,6409,7131,7775,8993,9060,10036,11208,11339,14415,15458,16473,19227,19531,21625,21994,22036,22037,22038,22039,22040,22041,22330,22933,23011,23419,23620,24426,25485,26786,27680,27794,27916,28128,28290,28291,28292,28293,28294,28295,28319,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,30121,30122,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-8/2021|EPI_ISL_11402267|2021-09-15,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,752,3044,3192,4188,6134,6409,6737,7131,8993,9060,10036,11208,11339,13951,14415,15458,15913,16473,18912,19227,21625,21853,21994,22036,22037,22038,22039,22040,22041,22933,23011,23419,23620,24426,25485,25487,26786,26805,27680,27794,27916,28290,28291,28292,28293,28294,28295,28319,28509,28929,28964,29450,29783,29790,29835,29836,29837,29917,29918,29919,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-10/2021|EPI_ISL_11402268|2021-09-21,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,3044,4188,4338,6409,7131,8993,9060,10036,10055,11208,11339,14415,15458,15959,16473,19227,21625,21760,21994,22036,22037,22038,22039,22040,22041,22933,23011,23419,23620,24426,25485,26427,26786,27680,27794,27916,28290,28291,28292,28293,28294,28295,28319,28347,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,29999,30000,30001,30002,30003,30004,30005,30007,30008,30010,30011,30012,30013,30014,30015,30016,30017,30019,30020,30021,30022,30023,30024,30026,30029,30030,30031,30032,30033,30034,30035,30036,30037,30038,30039,30040,30041,30042,30043,30044,30045,30046,30047,30048,30049,30050,30051,30052,30053,30054,30055,30056,30057,30072,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-12/2021|EPI_ISL_11402269|2021-09-27,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,708,3044,4188,6409,7131,8993,9060,10036,11208,11339,12118,12647,14415,15458,15959,16473,19227,21625,21994,22036,22037,22038,22039,22040,22041,22933,23011,23419,23620,24426,25485,26786,27680,27794,27916,28290,28291,28292,28293,28294,28295,28319,28347,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,29999,30000,30001,30002,30003,30004,30005,30007,30008,30010,30011,30012,30013,30014,30015,30016,30017,30019,30020,30021,30022,30023,30024,30026,30029,30030,30031,30032,30033,30034,30035,30036,30037,30038,30039,30040,30041,30042,30043,30044,30045,30046,30047,30048,30049,30050,30051,30052,30053,30054,30055,30056,30057,30072,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-15/2021|EPI_ISL_11402271|2021-11-09,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,1055,1831,3044,3257,4188,6409,7131,7197,7611,8993,9060,9445,10036,11208,11231,11339,14415,15458,16473,19227,20141,21240,21625,21994,22036,22037,22038,22039,22040,22041,22933,23011,23419,23620,24069,24426,25485,25581,26786,27569,27680,27794,27916,28290,28291,28292,28293,28294,28295,28319,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-16/2021|EPI_ISL_11402272|2021-11-11,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,1805,3044,4188,6409,7131,8993,9060,10036,11208,11339,12647,14415,15458,15959,16473,16757,17737,19227,21625,21994,22036,22037,22038,22039,22040,22041,22933,23011,23419,23620,24426,25485,26786,27680,27794,27916,28290,28291,28292,28293,28294,28295,28319,28347,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,29999,30000,30001,30002,30003,30004,30005,30007,30008,30010,30011,30012,30013,30014,30015,30016,30017,30019,30020,30021,30022,30023,30024,30026,30029,30030,30031,30032,30033,30034,30035,30036,30037,30038,30039,30040,30041,30042,30043,30044,30045,30046,30047,30048,30049,30050,30051,30052,30053,30054,30055,30056,30057,30072,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-17/2021|EPI_ISL_11402273|2021-12-02,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,533,2525,3044,4188,5444,6408,6409,7131,7775,8993,9060,10036,11208,11339,14415,15458,16473,17686,19227,19531,19879,21625,21653,21994,22036,22037,22038,22039,22040,22041,22330,22933,23011,23419,23620,24426,25485,25547,26786,27680,27794,27916,28128,28290,28291,28292,28293,28294,28295,28319,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-18/2021|EPI_ISL_11402274|2021-12-06,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,3044,3663,4188,6409,6673,7131,8993,9060,10036,11208,11339,12827,14415,15458,15770,15959,16473,19227,20323,20851,21625,21994,22036,22037,22038,22039,22040,22041,22933,23011,23419,23620,24426,25485,25542,26786,26820,27680,27794,27916,28290,28291,28292,28293,28294,28295,28319,28347,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-20/2021|EPI_ISL_11402276|2021-12-06,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,203,217,248,1827,2279,3044,4188,5006,6409,6968,7131,7876,7943,8993,9060,9227,10036,11208,11339,13719,14126,14415,15458,16473,17243,18402,19227,21625,21994,22036,22037,22038,22039,22040,22041,22362,22933,23008,23011,23419,23620,24426,25078,25485,26786,27680,27794,27916,28290,28291,28292,28293,28294,28295,28319,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-21/2021|EPI_ISL_11402277|2021-12-06,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,1055,3044,3268,4188,4550,6409,7018,7131,8993,9060,10036,11208,11339,14415,15458,16473,19227,21625,21994,22036,22037,22038,22039,22040,22041,22933,23011,23419,23620,24426,24596,25445,25485,26786,26919,27569,27680,27794,27916,28290,28291,28292,28293,28294,28295,28319,28509,28929,28964,29284,29356,29450,29790,29835,29836,29837,29917,29918,29919,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-22/2021|EPI_ISL_11402278|2021-12-06,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,3044,4188,6409,7131,8993,9060,10036,11208,11212,11339,12647,14415,15458,15959,16473,19227,21625,21994,22036,22037,22038,22039,22040,22041,22933,23011,23419,23599,23620,24426,25485,26786,27680,27794,27916,28290,28291,28292,28293,28294,28295,28319,28347,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,29999,30000,30001,30002,30003,30004,30005,30007,30008,30010,30011,30012,30013,30014,30015,30016,30017,30019,30020,30021,30022,30023,30024,30026,30029,30030,30031,30032,30033,30034,30035,30036,30037,30038,30039,30040,30041,30042,30043,30044,30045,30046,30047,30048,30049,30050,30051,30052,30053,30054,30055,30056,30057,30072,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-24/2021|EPI_ISL_11402279|2021-12-08,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,1827,2270,3044,4188,4982,6317,6409,7131,8333,8993,9060,10036,10984,11208,11339,14415,15458,16473,16548,19227,21625,21994,22036,22037,22038,22039,22040,22041,22933,23011,23419,23620,24426,24785,24860,25233,25485,25505,25995,26359,26786,27680,27794,27916,28083,28290,28291,28292,28293,28294,28295,28319,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-26/2021|EPI_ISL_11402281|2021-12-08,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,533,2525,3044,4188,5444,5914,6409,7131,7775,8993,9060,9803,10036,11208,11339,14227,14415,15458,16473,19227,19531,20770,21625,21994,22036,22037,22038,22039,22040,22041,22330,22933,23011,23419,23620,24426,25485,26786,27680,27794,27916,28128,28290,28291,28292,28293,28294,28295,28319,28509,28929,28964,29450,29790,29835,29836,29837,29917,29918,29919,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-39/2022|EPI_ISL_11402290|2022-02-02,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,3044,4188,6409,7131,7858,8993,9060,10036,11208,11339,14415,15458,16473,19227,19549,21625,21853,21994,22036,22037,22038,22039,22040,22041,22933,23011,23419,23620,24426,25485,26786,26853,26904,27680,27794,27916,28290,28291,28292,28293,28294,28295,28319,28509,28929,28964,29450,29690,29790,29835,29836,29837,29917,29918,29919,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
hCoV-19/Bosnia_and_Herzegovina/IPH-RS-40/2022|EPI_ISL_11402291|2022-02-02,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,217,248,1055,3044,3268,4188,4550,6409,7018,7131,8993,9060,10036,11208,11339,14415,15458,16473,19227,21625,21994,22036,22037,22038,22039,22040,22041,22933,23011,23419,23617,23620,24426,24596,25445,25485,26786,26919,27569,27680,27794,27916,28290,28291,28292,28293,28294,28295,28319,28509,28929,28964,29284,29356,29450,29790,29835,29836,29837,29917,29918,29919,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159
